,index,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name
1313,3WqXPELrEKFjaph2HrGE6R,0.193,0.879,1,-3.239,1,0.0616,0.00287,0,0.288,0.429,89.789,audio_features,3WqXPELrEKFjaph2HrGE6R,spotify:track:3WqXPELrEKFjaph2HrGE6R,https://api.spotify.com/v1/tracks/3WqXPELrEKFjaph2HrGE6R,https://api.spotify.com/v1/audio-analysis/3WqXPELrEKFjaph2HrGE6R,188240,4,Secondary
1314,4Bq1NK1AQTr3b31eScFNiP,0.451,0.794,8,-4.303,1,0.115,0.00103,0,0.204,0.557,169.785,audio_features,4Bq1NK1AQTr3b31eScFNiP,spotify:track:4Bq1NK1AQTr3b31eScFNiP,https://api.spotify.com/v1/tracks/4Bq1NK1AQTr3b31eScFNiP,https://api.spotify.com/v1/audio-analysis/4Bq1NK1AQTr3b31eScFNiP,173000,4,Magazines
1315,4bLxoTuywm7hAhOG3n0CFQ,0.681,0.292,6,-10.619,1,0.0384,0.757,8.22e-05,0.151,0.313,96.078,audio_features,4bLxoTuywm7hAhOG3n0CFQ,spotify:track:4bLxoTuywm7hAhOG3n0CFQ,https://api.spotify.com/v1/tracks/4bLxoTuywm7hAhOG3n0CFQ,https://api.spotify.com/v1/audio-analysis/4bLxoTuywm7hAhOG3n0CFQ,287693,4,Soco Amaretto Lime
1316,4lRNwNyAN2mDKPTjuJ3gXZ,0.221,0.922,1,-3.153,1,0.0985,8.45e-05,0.00191,0.103,0.525,188.007,audio_features,4lRNwNyAN2mDKPTjuJ3gXZ,spotify:track:4lRNwNyAN2mDKPTjuJ3gXZ,https://api.spotify.com/v1/tracks/4lRNwNyAN2mDKPTjuJ3gXZ,https://api.spotify.com/v1/audio-analysis/4lRNwNyAN2mDKPTjuJ3gXZ,145560,4,The Shower Scene
1317,2QoTjoxtNlyTbPmIbKUDHo,0.432,0.939,8,-3.369,1,0.18,0.0104,0,0.227,0.522,177.863,audio_features,2QoTjoxtNlyTbPmIbKUDHo,spotify:track:2QoTjoxtNlyTbPmIbKUDHo,https://api.spotify.com/v1/tracks/2QoTjoxtNlyTbPmIbKUDHo,https://api.spotify.com/v1/audio-analysis/2QoTjoxtNlyTbPmIbKUDHo,222080,4,Jude Law And A Semester Abroad
1318,6FpTfxeSt16ObcpiYx6jbn,0.35,0.902,1,-3.356,1,0.0705,0.00177,0,0.115,0.516,167.046,audio_features,6FpTfxeSt16ObcpiYx6jbn,spotify:track:6FpTfxeSt16ObcpiYx6jbn,https://api.spotify.com/v1/tracks/6FpTfxeSt16ObcpiYx6jbn,https://api.spotify.com/v1/audio-analysis/6FpTfxeSt16ObcpiYx6jbn,181627,4,Sudden Death In Carolina
1319,6UrmYOU4HPOijKhlWJQJEh,0.428,0.741,1,-4.62,1,0.0444,0.00108,7.92e-05,0.0915,0.165,136.888,audio_features,6UrmYOU4HPOijKhlWJQJEh,spotify:track:6UrmYOU4HPOijKhlWJQJEh,https://api.spotify.com/v1/tracks/6UrmYOU4HPOijKhlWJQJEh,https://api.spotify.com/v1/audio-analysis/6UrmYOU4HPOijKhlWJQJEh,239280,4,Mix Tape
1320,1SnxBTDUIta7hBgFxTBseG,0.434,0.862,3,-3.972,1,0.0553,0.025,0,0.0593,0.789,178.019,audio_features,1SnxBTDUIta7hBgFxTBseG,spotify:track:1SnxBTDUIta7hBgFxTBseG,https://api.spotify.com/v1/tracks/1SnxBTDUIta7hBgFxTBseG,https://api.spotify.com/v1/audio-analysis/1SnxBTDUIta7hBgFxTBseG,196373,4,Failure By Design
1321,6kPc1UXH1Vs3XmfkEy7aV8,0.468,0.931,3,-3.242,1,0.214,0.0292,0,0.298,0.763,169.04,audio_features,6kPc1UXH1Vs3XmfkEy7aV8,spotify:track:6kPc1UXH1Vs3XmfkEy7aV8,https://api.spotify.com/v1/tracks/6kPc1UXH1Vs3XmfkEy7aV8,https://api.spotify.com/v1/audio-analysis/6kPc1UXH1Vs3XmfkEy7aV8,211440,4,Last Chance To Lose Your Keys
1322,2fIcqLqYy4eJJCYLQL0LfZ,0.386,0.845,8,-4.152,1,0.0824,0.00137,5.44e-06,0.167,0.555,174.939,audio_features,2fIcqLqYy4eJJCYLQL0LfZ,spotify:track:2fIcqLqYy4eJJCYLQL0LfZ,https://api.spotify.com/v1/tracks/2fIcqLqYy4eJJCYLQL0LfZ,https://api.spotify.com/v1/audio-analysis/2fIcqLqYy4eJJCYLQL0LfZ,185720,4,Logan To Government Center
1323,2FKjQUxf9WoWiCbAJJIPSg,0.497,0.512,3,-8.43,1,0.0286,0.636,0.253,0.191,0.324,97.993,audio_features,2FKjQUxf9WoWiCbAJJIPSg,spotify:track:2FKjQUxf9WoWiCbAJJIPSg,https://api.spotify.com/v1/tracks/2FKjQUxf9WoWiCbAJJIPSg,https://api.spotify.com/v1/audio-analysis/2FKjQUxf9WoWiCbAJJIPSg,271840,4,The No Seatbelt Song
1324,24k5pRbNZWS321Yri9KYz5,0.524,0.781,8,-4.899,1,0.0964,0.0335,5.23e-05,0.135,0.361,91.263,audio_features,24k5pRbNZWS321Yri9KYz5,spotify:track:24k5pRbNZWS321Yri9KYz5,https://api.spotify.com/v1/tracks/24k5pRbNZWS321Yri9KYz5,https://api.spotify.com/v1/audio-analysis/24k5pRbNZWS321Yri9KYz5,213640,4,Seventy Times 7
1325,5nNh7MTN2vQklQLFLZvUwT,0.193,0.879,1,-3.239,1,0.0616,0.00287,0,0.288,0.429,89.789,audio_features,5nNh7MTN2vQklQLFLZvUwT,spotify:track:5nNh7MTN2vQklQLFLZvUwT,https://api.spotify.com/v1/tracks/5nNh7MTN2vQklQLFLZvUwT,https://api.spotify.com/v1/audio-analysis/5nNh7MTN2vQklQLFLZvUwT,188240,4,Secondary
1326,3tkCXF4TbH2xLzhkhhNoQn,0.454,0.799,8,-4.343,1,0.0978,0.000974,0,0.167,0.537,169.829,audio_features,3tkCXF4TbH2xLzhkhhNoQn,spotify:track:3tkCXF4TbH2xLzhkhhNoQn,https://api.spotify.com/v1/tracks/3tkCXF4TbH2xLzhkhhNoQn,https://api.spotify.com/v1/audio-analysis/3tkCXF4TbH2xLzhkhhNoQn,173000,4,Magazines
1327,36RXg45Te0xyC4MEwZSG77,0.685,0.294,1,-10.672,1,0.0402,0.737,0.000221,0.149,0.273,96.073,audio_features,36RXg45Te0xyC4MEwZSG77,spotify:track:36RXg45Te0xyC4MEwZSG77,https://api.spotify.com/v1/tracks/36RXg45Te0xyC4MEwZSG77,https://api.spotify.com/v1/audio-analysis/36RXg45Te0xyC4MEwZSG77,287693,4,Soco Amaretto Lime
1328,56otjNfnyvPwNcMGo4BCPa,0.5,0.454,2,-4.145,1,0.0421,0.275,0.000891,0.0906,0.333,120.003,audio_features,56otjNfnyvPwNcMGo4BCPa,spotify:track:56otjNfnyvPwNcMGo4BCPa,https://api.spotify.com/v1/tracks/56otjNfnyvPwNcMGo4BCPa,https://api.spotify.com/v1/audio-analysis/56otjNfnyvPwNcMGo4BCPa,144013,1,Jude Law And A Semester Abroad - 2000 Demo
1329,0RMHx8aOwFepUXGaRRg7NU,0.447,0.932,2,-2.933,1,0.059,0.000434,0,0.324,0.785,91.647,audio_features,0RMHx8aOwFepUXGaRRg7NU,spotify:track:0RMHx8aOwFepUXGaRRg7NU,https://api.spotify.com/v1/tracks/0RMHx8aOwFepUXGaRRg7NU,https://api.spotify.com/v1/audio-analysis/0RMHx8aOwFepUXGaRRg7NU,167680,4,Secondary - 2000 Demo
1330,2Jl0MtLxFskJ4ECIDJ7xST,0.29,0.893,9,-4.399,1,0.114,0.00026,9.99e-06,0.305,0.44,174.126,audio_features,2Jl0MtLxFskJ4ECIDJ7xST,spotify:track:2Jl0MtLxFskJ4ECIDJ7xST,https://api.spotify.com/v1/tracks/2Jl0MtLxFskJ4ECIDJ7xST,https://api.spotify.com/v1/audio-analysis/2Jl0MtLxFskJ4ECIDJ7xST,193800,4,Logan To Government Center - 2000 Demo
1331,0lrVPcXe0GXbrsDH2amCCt,0.201,0.922,2,-2.906,1,0.0773,5.72e-05,0,0.234,0.492,187.366,audio_features,0lrVPcXe0GXbrsDH2amCCt,spotify:track:0lrVPcXe0GXbrsDH2amCCt,https://api.spotify.com/v1/tracks/0lrVPcXe0GXbrsDH2amCCt,https://api.spotify.com/v1/audio-analysis/0lrVPcXe0GXbrsDH2amCCt,145333,4,The Shower Scene - 2000 Demo
1332,7hcLzZRyQMnOrlrPZLFVJF,0.428,0.98,2,-2.525,1,0.22,0.00483,0,0.112,0.478,168.643,audio_features,7hcLzZRyQMnOrlrPZLFVJF,spotify:track:7hcLzZRyQMnOrlrPZLFVJF,https://api.spotify.com/v1/tracks/7hcLzZRyQMnOrlrPZLFVJF,https://api.spotify.com/v1/audio-analysis/7hcLzZRyQMnOrlrPZLFVJF,203573,4,Logan To Government Center - 2000 Throwaway Demo
1333,3vuUdfriTNAqyrwnlkK5Wr,0.535,0.931,3,-2.613,1,0.13,0.0423,0,0.182,0.805,170.2,audio_features,3vuUdfriTNAqyrwnlkK5Wr,spotify:track:3vuUdfriTNAqyrwnlkK5Wr,https://api.spotify.com/v1/tracks/3vuUdfriTNAqyrwnlkK5Wr,https://api.spotify.com/v1/audio-analysis/3vuUdfriTNAqyrwnlkK5Wr,198400,4,Last Chance to Lose Your Keys - 2000 Throwaway Demo
1334,17NnIbZHrXmVLhhGs4uoPP,0.514,0.88,9,-2.679,1,0.26,0.0638,0,0.13,0.484,160.149,audio_features,17NnIbZHrXmVLhhGs4uoPP,spotify:track:17NnIbZHrXmVLhhGs4uoPP,https://api.spotify.com/v1/tracks/17NnIbZHrXmVLhhGs4uoPP,https://api.spotify.com/v1/audio-analysis/17NnIbZHrXmVLhhGs4uoPP,184760,4,Magazines - 2000 Throwaway Demo
1335,1mac5r1SSYN9GogJtSyaco,0.388,0.988,3,-2.006,0,0.086,8.12e-05,0.000215,0.337,0.484,105.056,audio_features,1mac5r1SSYN9GogJtSyaco,spotify:track:1mac5r1SSYN9GogJtSyaco,https://api.spotify.com/v1/tracks/1mac5r1SSYN9GogJtSyaco,https://api.spotify.com/v1/audio-analysis/1mac5r1SSYN9GogJtSyaco,149731,4,Mene
1336,7qWvw7vVqxM90u55Pmvaty,0.494,0.374,9,-10.894,1,0.0331,0.287,0.122,0.0714,0.354,155.911,audio_features,7qWvw7vVqxM90u55Pmvaty,spotify:track:7qWvw7vVqxM90u55Pmvaty,https://api.spotify.com/v1/tracks/7qWvw7vVqxM90u55Pmvaty,https://api.spotify.com/v1/audio-analysis/7qWvw7vVqxM90u55Pmvaty,220893,4,Out of Range
1337,62FUBkUL9QAiPuWYDzR39j,0.387,0.957,5,-3.227,1,0.0538,1.22e-05,0.146,0.35,0.526,80.504,audio_features,62FUBkUL9QAiPuWYDzR39j,spotify:track:62FUBkUL9QAiPuWYDzR39j,https://api.spotify.com/v1/tracks/62FUBkUL9QAiPuWYDzR39j,https://api.spotify.com/v1/audio-analysis/62FUBkUL9QAiPuWYDzR39j,200589,4,I Am A Nightmare
1338,5b8GPwT1qEksWFhx4pTOL2,0.657,0.343,0,-8.456,1,0.033,0.382,0.0794,0.108,0.245,144.978,audio_features,5b8GPwT1qEksWFhx4pTOL2,spotify:track:5b8GPwT1qEksWFhx4pTOL2,https://api.spotify.com/v1/tracks/5b8GPwT1qEksWFhx4pTOL2,https://api.spotify.com/v1/audio-analysis/5b8GPwT1qEksWFhx4pTOL2,221442,4,Brother's Song
1339,2tSQJUm76bchcgV1SacS3f,0.548,0.901,2,-4.567,1,0.048,3.29e-05,0.457,0.089,0.381,119.988,audio_features,2tSQJUm76bchcgV1SacS3f,spotify:track:2tSQJUm76bchcgV1SacS3f,https://api.spotify.com/v1/tracks/2tSQJUm76bchcgV1SacS3f,https://api.spotify.com/v1/audio-analysis/2tSQJUm76bchcgV1SacS3f,320405,4,Missing You
1340,7CRZ1GTz045XtbQ3ucqSXC,0.537,0.762,0,-5.514,0,0.0315,0.000281,0.0106,0.169,0.305,121.946,audio_features,7CRZ1GTz045XtbQ3ucqSXC,spotify:track:7CRZ1GTz045XtbQ3ucqSXC,https://api.spotify.com/v1/tracks/7CRZ1GTz045XtbQ3ucqSXC,https://api.spotify.com/v1/audio-analysis/7CRZ1GTz045XtbQ3ucqSXC,317183,4,1996
1341,77lW5Esufk5vxmdtBaw3EC,0.614,0.389,0,-7.978,1,0.0267,0.499,4.29e-05,0.102,0.184,136.129,audio_features,77lW5Esufk5vxmdtBaw3EC,spotify:track:77lW5Esufk5vxmdtBaw3EC,https://api.spotify.com/v1/tracks/77lW5Esufk5vxmdtBaw3EC,https://api.spotify.com/v1/audio-analysis/77lW5Esufk5vxmdtBaw3EC,226347,4,Brother's Song (Demo 2006)
1342,7qUYvgeelRabArqsBpbAvp,0.582,0.783,9,-5.417,1,0.0958,0.00208,0.00457,0.114,0.256,120.117,audio_features,7qUYvgeelRabArqsBpbAvp,spotify:track:7qUYvgeelRabArqsBpbAvp,https://api.spotify.com/v1/tracks/7qUYvgeelRabArqsBpbAvp,https://api.spotify.com/v1/audio-analysis/7qUYvgeelRabArqsBpbAvp,296384,4,Missing You (Demo 2006)
1343,7yvrMXx4pOB9nQkUQrajLd,0.51,0.802,8,-6.618,1,0.0443,0.0139,0.00293,0.077,0.273,122.006,audio_features,7yvrMXx4pOB9nQkUQrajLd,spotify:track:7yvrMXx4pOB9nQkUQrajLd,https://api.spotify.com/v1/tracks/7yvrMXx4pOB9nQkUQrajLd,https://api.spotify.com/v1/audio-analysis/7yvrMXx4pOB9nQkUQrajLd,297730,4,1996 (Demo 2006)
1344,37q4cxh03voFC1urRxQSUG,0.507,0.906,1,-4.994,1,0.0418,0.149,8.82e-05,0.101,0.621,174.073,audio_features,37q4cxh03voFC1urRxQSUG,spotify:track:37q4cxh03voFC1urRxQSUG,https://api.spotify.com/v1/tracks/37q4cxh03voFC1urRxQSUG,https://api.spotify.com/v1/audio-analysis/37q4cxh03voFC1urRxQSUG,245573,4,(Fork And Knife)
1345,09mwbn0EqQ7pX6CnLOO0wN,0.294,0.243,11,-22.62,1,0.0373,0.339,0.814,0.411,0.41,104.648,audio_features,09mwbn0EqQ7pX6CnLOO0wN,spotify:track:09mwbn0EqQ7pX6CnLOO0wN,https://api.spotify.com/v1/tracks/09mwbn0EqQ7pX6CnLOO0wN,https://api.spotify.com/v1/audio-analysis/09mwbn0EqQ7pX6CnLOO0wN,236788,4,Mark Says Alright - Live 1986
1346,3uUPGigvhxs38QrtxVoIIH,0.455,0.227,0,-25.683,1,0.105,0.69,0.000111,0.4,0.742,111.517,audio_features,3uUPGigvhxs38QrtxVoIIH,spotify:track:3uUPGigvhxs38QrtxVoIIH,https://api.spotify.com/v1/tracks/3uUPGigvhxs38QrtxVoIIH,https://api.spotify.com/v1/audio-analysis/3uUPGigvhxs38QrtxVoIIH,224197,5,Moving To Florida - Live 1986
1347,7wjE4OEWSus8EbSzczyNUE,0.334,0.313,9,-26.47,0,0.123,0.989,0.00692,0.114,0.365,108.714,audio_features,7wjE4OEWSus8EbSzczyNUE,spotify:track:7wjE4OEWSus8EbSzczyNUE,https://api.spotify.com/v1/tracks/7wjE4OEWSus8EbSzczyNUE,https://api.spotify.com/v1/audio-analysis/7wjE4OEWSus8EbSzczyNUE,79766,4,Bryce Canyon - Live 1986
1348,4wFYz9rBQlIwRyy5mXAxyD,0.247,0.348,2,-23.137,0,0.0819,0.371,0.487,0.434,0.214,114.256,audio_features,4wFYz9rBQlIwRyy5mXAxyD,spotify:track:4wFYz9rBQlIwRyy5mXAxyD,https://api.spotify.com/v1/tracks/4wFYz9rBQlIwRyy5mXAxyD,https://api.spotify.com/v1/audio-analysis/4wFYz9rBQlIwRyy5mXAxyD,128458,4,The Shah Sleeps In Lee Harvey's Grave - Live 1986
1349,5JGrpjR8nmCLPUhEy9RvAH,0.356,0.364,4,-20.212,1,0.041,0.581,0.0567,0.883,0.508,119.513,audio_features,5JGrpjR8nmCLPUhEy9RvAH,spotify:track:5JGrpjR8nmCLPUhEy9RvAH,https://api.spotify.com/v1/tracks/5JGrpjR8nmCLPUhEy9RvAH,https://api.spotify.com/v1/audio-analysis/5JGrpjR8nmCLPUhEy9RvAH,127074,4,Creep In The Cellar - Live 1986
1350,4B41EDMn5higkBZILYc6lb,0.281,0.307,1,-20.931,0,0.0445,0.643,0.805,0.819,0.342,122.725,audio_features,4B41EDMn5higkBZILYc6lb,spotify:track:4B41EDMn5higkBZILYc6lb,https://api.spotify.com/v1/tracks/4B41EDMn5higkBZILYc6lb,https://api.spotify.com/v1/audio-analysis/4B41EDMn5higkBZILYc6lb,191857,4,Sweat Loaf - Live 1986
1351,0jXk2bM3S1dI85KIeMZAIs,0.317,0.23,0,-22.089,1,0.0358,0.768,0.0846,0.852,0.359,90.608,audio_features,0jXk2bM3S1dI85KIeMZAIs,spotify:track:0jXk2bM3S1dI85KIeMZAIs,https://api.spotify.com/v1/tracks/0jXk2bM3S1dI85KIeMZAIs,https://api.spotify.com/v1/audio-analysis/0jXk2bM3S1dI85KIeMZAIs,362724,4,Johnny Smoke - Live 1986
1352,3RKbpVTtocAXtD4jCmTNzU,0.361,0.381,11,-20.682,0,0.0552,0.345,0.832,0.532,0.548,90.503,audio_features,3RKbpVTtocAXtD4jCmTNzU,spotify:track:3RKbpVTtocAXtD4jCmTNzU,https://api.spotify.com/v1/tracks/3RKbpVTtocAXtD4jCmTNzU,https://api.spotify.com/v1/audio-analysis/3RKbpVTtocAXtD4jCmTNzU,250476,4,Cherub - Live 1986
1353,2jGSXNOsG0LORYyNAS76WC,0.18,0.26,9,-21.333,1,0.0342,0.625,0.891,0.931,0.749,180.592,audio_features,2jGSXNOsG0LORYyNAS76WC,spotify:track:2jGSXNOsG0LORYyNAS76WC,https://api.spotify.com/v1/tracks/2jGSXNOsG0LORYyNAS76WC,https://api.spotify.com/v1/audio-analysis/2jGSXNOsG0LORYyNAS76WC,137000,3,Pittsburg To Lebanon - Live 1986
1354,4q3c8TIQCeqYnDR80O7cOU,0.114,0.435,10,-20.681,1,0.051,0.721,0.764,0.65,0.41,85.565,audio_features,4q3c8TIQCeqYnDR80O7cOU,spotify:track:4q3c8TIQCeqYnDR80O7cOU,https://api.spotify.com/v1/tracks/4q3c8TIQCeqYnDR80O7cOU,https://api.spotify.com/v1/audio-analysis/4q3c8TIQCeqYnDR80O7cOU,156331,4,No Rule - Live 1986
1355,0NLhtpwRs1cvNHwGQ8pbps,0.22,0.354,11,-20.992,0,0.0537,0.437,0.89,0.409,0.719,114.498,audio_features,0NLhtpwRs1cvNHwGQ8pbps,spotify:track:0NLhtpwRs1cvNHwGQ8pbps,https://api.spotify.com/v1/tracks/0NLhtpwRs1cvNHwGQ8pbps,https://api.spotify.com/v1/audio-analysis/0NLhtpwRs1cvNHwGQ8pbps,205546,4,100 Million - Live 1986
1356,5AF3fku0Vfudjx2D7dN2iN,0.229,0.439,2,-19.853,1,0.0435,0.768,0.0822,0.229,0.603,100.938,audio_features,5AF3fku0Vfudjx2D7dN2iN,spotify:track:5AF3fku0Vfudjx2D7dN2iN,https://api.spotify.com/v1/tracks/5AF3fku0Vfudjx2D7dN2iN,https://api.spotify.com/v1/audio-analysis/5AF3fku0Vfudjx2D7dN2iN,104556,4,Comb - Live 1986
1357,3ajoDsMMeoHHe8i9bKaX0Q,0.46,0.891,4,-8.451,1,0.0389,0.000603,0.897,0.367,0.733,101.998,audio_features,3ajoDsMMeoHHe8i9bKaX0Q,spotify:track:3ajoDsMMeoHHe8i9bKaX0Q,https://api.spotify.com/v1/tracks/3ajoDsMMeoHHe8i9bKaX0Q,https://api.spotify.com/v1/audio-analysis/3ajoDsMMeoHHe8i9bKaX0Q,138627,4,"Relolution Part 1 - From ""Piouhgd"""
1358,7IB6GBmAq11xer5XvLDKpU,0.465,0.912,11,-7.744,0,0.033,0.00164,0.6,0.0919,0.652,101.963,audio_features,7IB6GBmAq11xer5XvLDKpU,spotify:track:7IB6GBmAq11xer5XvLDKpU,https://api.spotify.com/v1/tracks/7IB6GBmAq11xer5XvLDKpU,https://api.spotify.com/v1/audio-analysis/7IB6GBmAq11xer5XvLDKpU,448747,4,"Revolution Part 2 - From ""Piouhgd"""
1359,7Ahb0deH7JifxNxUacsJAE,0.562,0.606,0,-7.196,1,0.0275,0.206,0.00392,0.422,0.402,105.641,audio_features,7Ahb0deH7JifxNxUacsJAE,spotify:track:7Ahb0deH7JifxNxUacsJAE,https://api.spotify.com/v1/tracks/7Ahb0deH7JifxNxUacsJAE,https://api.spotify.com/v1/audio-analysis/7Ahb0deH7JifxNxUacsJAE,282307,3,"Lonesome Bulldog - From ""Piouhgd"""
1360,6LkexWnROrI6vgIlvpMXBJ,0.519,0.699,0,-7.43,1,0.0342,0.00217,0.984,0.228,0.597,105.62,audio_features,6LkexWnROrI6vgIlvpMXBJ,spotify:track:6LkexWnROrI6vgIlvpMXBJ,https://api.spotify.com/v1/tracks/6LkexWnROrI6vgIlvpMXBJ,https://api.spotify.com/v1/audio-analysis/6LkexWnROrI6vgIlvpMXBJ,39747,3,"Lonesome Bulldog II - From ""Piouhgd"""
1361,6vGhuJS38CNt3LhcRRttgK,0.386,0.754,0,-6.428,1,0.0468,0.0249,0,0.102,0.686,173.96,audio_features,6vGhuJS38CNt3LhcRRttgK,spotify:track:6vGhuJS38CNt3LhcRRttgK,https://api.spotify.com/v1/tracks/6vGhuJS38CNt3LhcRRttgK,https://api.spotify.com/v1/audio-analysis/6vGhuJS38CNt3LhcRRttgK,239027,4,"The Hurdy Gurdy Man - From ""Piouhgd"""
1362,2nEn2witPwL1EEIQcyPdAw,0.442,0.783,7,-6.317,1,0.0318,0.0013,0.379,0.262,0.669,199.714,audio_features,2nEn2witPwL1EEIQcyPdAw,spotify:track:2nEn2witPwL1EEIQcyPdAw,https://api.spotify.com/v1/tracks/2nEn2witPwL1EEIQcyPdAw,https://api.spotify.com/v1/audio-analysis/2nEn2witPwL1EEIQcyPdAw,197187,4,"Goldedn Showers - From ""Piouhgd"""
1363,74QuGCLJSrzXQ8MPZ9hyZ0,0.478,0.813,0,-6.325,1,0.0369,0.00173,0.0417,0.158,0.598,105.645,audio_features,74QuGCLJSrzXQ8MPZ9hyZ0,spotify:track:74QuGCLJSrzXQ8MPZ9hyZ0,https://api.spotify.com/v1/tracks/74QuGCLJSrzXQ8MPZ9hyZ0,https://api.spotify.com/v1/audio-analysis/74QuGCLJSrzXQ8MPZ9hyZ0,36893,3,"Lonesome Bulldog III - From ""Piouhgd"""
1364,3ZufpbKcb59azsZBPE3Gkt,0.26,0.87,9,-6.259,1,0.0521,0.00439,0.966,0.432,0.597,79.468,audio_features,3ZufpbKcb59azsZBPE3Gkt,spotify:track:3ZufpbKcb59azsZBPE3Gkt,https://api.spotify.com/v1/tracks/3ZufpbKcb59azsZBPE3Gkt,https://api.spotify.com/v1/audio-analysis/3ZufpbKcb59azsZBPE3Gkt,220627,4,"Blindman - From ""Piouhgd"""
1365,2JTddgb2dDNiicndrGrdaU,0.274,0.986,2,-6.396,1,0.147,0.00679,0.705,0.32,0.0439,91.605,audio_features,2JTddgb2dDNiicndrGrdaU,spotify:track:2JTddgb2dDNiicndrGrdaU,https://api.spotify.com/v1/tracks/2JTddgb2dDNiicndrGrdaU,https://api.spotify.com/v1/audio-analysis/2JTddgb2dDNiicndrGrdaU,145240,4,"No, I'm Iron Man - From ""Piouhgd"""
1366,2cNxiIPaPRM1wvO8fBVi16,0.208,0.934,2,-6.203,1,0.0508,0.0003,0.932,0.176,0.128,155.814,audio_features,2cNxiIPaPRM1wvO8fBVi16,spotify:track:2cNxiIPaPRM1wvO8fBVi16,https://api.spotify.com/v1/tracks/2cNxiIPaPRM1wvO8fBVi16,https://api.spotify.com/v1/audio-analysis/2cNxiIPaPRM1wvO8fBVi16,126160,4,"Something - From ""Piouhgd"""
1367,0dVkzntNIs4opWPkocTV8G,0.244,0.771,9,-8.133,1,0.0347,0.000281,0.221,0.104,0.408,103.932,audio_features,0dVkzntNIs4opWPkocTV8G,spotify:track:0dVkzntNIs4opWPkocTV8G,https://api.spotify.com/v1/tracks/0dVkzntNIs4opWPkocTV8G,https://api.spotify.com/v1/audio-analysis/0dVkzntNIs4opWPkocTV8G,732387,4,"P.S.Y. - From ""Piouhgd"""
1368,4MzyxeCabxcrRKb0fdC4cV,0.541,0.59,0,-10.104,1,0.0363,0.101,0.935,0.304,0.321,105.559,audio_features,4MzyxeCabxcrRKb0fdC4cV,spotify:track:4MzyxeCabxcrRKb0fdC4cV,https://api.spotify.com/v1/tracks/4MzyxeCabxcrRKb0fdC4cV,https://api.spotify.com/v1/audio-analysis/4MzyxeCabxcrRKb0fdC4cV,41920,1,"Lonesome Bulldog IV - From ""Piouhgd"""
1369,4RlRwnxwwLmsgwUN0PSKEe,0.21,0.897,2,-8.898,0,0.085,0.0437,0.681,0.362,0.121,130.473,audio_features,4RlRwnxwwLmsgwUN0PSKEe,spotify:track:4RlRwnxwwLmsgwUN0PSKEe,https://api.spotify.com/v1/tracks/4RlRwnxwwLmsgwUN0PSKEe,https://api.spotify.com/v1/audio-analysis/4RlRwnxwwLmsgwUN0PSKEe,450840,4,"Barking Dogs - From ""Piouhgd"""
1370,0L5ebOf7vOSwzU4nM42rkj,0.31,0.958,4,-8.15,1,0.226,0.000774,0.0183,0.809,0.163,137.502,audio_features,0L5ebOf7vOSwzU4nM42rkj,spotify:track:0L5ebOf7vOSwzU4nM42rkj,https://api.spotify.com/v1/tracks/0L5ebOf7vOSwzU4nM42rkj,https://api.spotify.com/v1/audio-analysis/0L5ebOf7vOSwzU4nM42rkj,407413,4,"Helicopter - From ""Widowermaker!"""
1371,3o7IqShF6bfRunlkb6xWUk,0.413,0.791,9,-9.405,0,0.0733,0.000783,0.819,0.0767,0.645,182.236,audio_features,3o7IqShF6bfRunlkb6xWUk,spotify:track:3o7IqShF6bfRunlkb6xWUk,https://api.spotify.com/v1/tracks/3o7IqShF6bfRunlkb6xWUk,https://api.spotify.com/v1/audio-analysis/3o7IqShF6bfRunlkb6xWUk,220933,3,"Bong Song - From ""Widowermaker!"""
1372,1XoDkP4DTzZS0xbxrBeTe2,0.586,0.632,2,-11.334,1,0.0316,0.000621,0.000489,0.134,0.446,111.451,audio_features,1XoDkP4DTzZS0xbxrBeTe2,spotify:track:1XoDkP4DTzZS0xbxrBeTe2,https://api.spotify.com/v1/tracks/1XoDkP4DTzZS0xbxrBeTe2,https://api.spotify.com/v1/audio-analysis/1XoDkP4DTzZS0xbxrBeTe2,166440,4,"The Colored F.B.I. Guy - From ""Widowermaker!"""
1373,37ZQVf1DOGSlE3hB4nKLg3,0.524,0.839,10,-8.817,0,0.0886,1.31e-05,0.5,0.0847,0.157,96.215,audio_features,37ZQVf1DOGSlE3hB4nKLg3,spotify:track:37ZQVf1DOGSlE3hB4nKLg3,https://api.spotify.com/v1/tracks/37ZQVf1DOGSlE3hB4nKLg3,https://api.spotify.com/v1/audio-analysis/37ZQVf1DOGSlE3hB4nKLg3,139480,4,"Booze, Tobacco, Dope, Pussy, Cars - From ""Widowermaker!"""
1374,3LQmkA1WAQ6WQmn61qnNfr,0.319,0.944,9,-5.41,1,0.435,0.0131,0.262,0.592,0.0378,117.134,audio_features,3LQmkA1WAQ6WQmn61qnNfr,spotify:track:3LQmkA1WAQ6WQmn61qnNfr,https://api.spotify.com/v1/tracks/3LQmkA1WAQ6WQmn61qnNfr,https://api.spotify.com/v1/audio-analysis/3LQmkA1WAQ6WQmn61qnNfr,129493,5,The Shah Sleeps In Lee Harvey's Grave
