,index,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name
146,7gKsOVokCGJppu0jXTu7kf,0.569,0.769,2,-5.608,1,0.389,0.0897,0,0.441,0.635,92.075,audio_features,7gKsOVokCGJppu0jXTu7kf,spotify:track:7gKsOVokCGJppu0jXTu7kf,https://api.spotify.com/v1/tracks/7gKsOVokCGJppu0jXTu7kf,https://api.spotify.com/v1/audio-analysis/7gKsOVokCGJppu0jXTu7kf,263747,4,Out of Control
147,78IZmUpyRKYISYuhrsom0C,0.967,0.706,6,-3.659,0,0.112,0.0935,0,0.0895,0.846,110.025,audio_features,78IZmUpyRKYISYuhrsom0C,spotify:track:78IZmUpyRKYISYuhrsom0C,https://api.spotify.com/v1/tracks/78IZmUpyRKYISYuhrsom0C,https://api.spotify.com/v1/audio-analysis/78IZmUpyRKYISYuhrsom0C,192547,4,Mission Impossible
148,7y2yZOZGPxEZaV3QrGrtmx,0.649,0.797,10,-4.187,0,0.0869,0.0281,0,0.289,0.679,91.828,audio_features,7y2yZOZGPxEZaV3QrGrtmx,spotify:track:7y2yZOZGPxEZaV3QrGrtmx,https://api.spotify.com/v1/tracks/7y2yZOZGPxEZaV3QrGrtmx,https://api.spotify.com/v1/audio-analysis/7y2yZOZGPxEZaV3QrGrtmx,243173,4,Green V
149,1z306rRnl0Q0lnNB0jzTV9,0.735,0.855,5,-4.591,1,0.0688,0.0454,0,0.27,0.731,109.984,audio_features,1z306rRnl0Q0lnNB0jzTV9,spotify:track:1z306rRnl0Q0lnNB0jzTV9,https://api.spotify.com/v1/tracks/1z306rRnl0Q0lnNB0jzTV9,https://api.spotify.com/v1/audio-analysis/1z306rRnl0Q0lnNB0jzTV9,209493,4,Mud in the Club
150,45H6fwhvMQQ6GgrRoaRNo2,0.714,0.867,4,-4.104,0,0.348,0.464,0,0.0955,0.755,159.056,audio_features,45H6fwhvMQQ6GgrRoaRNo2,spotify:track:45H6fwhvMQQ6GgrRoaRNo2,https://api.spotify.com/v1/tracks/45H6fwhvMQQ6GgrRoaRNo2,https://api.spotify.com/v1/audio-analysis/45H6fwhvMQQ6GgrRoaRNo2,232187,4,Devil in His Bottle
151,52roSH82BTOU1ITw9oHXIc,0.621,0.844,5,-4.511,0,0.116,0.332,0,0.389,0.666,146.209,audio_features,52roSH82BTOU1ITw9oHXIc,spotify:track:52roSH82BTOU1ITw9oHXIc,https://api.spotify.com/v1/tracks/52roSH82BTOU1ITw9oHXIc,https://api.spotify.com/v1/audio-analysis/52roSH82BTOU1ITw9oHXIc,198987,4,Saturday Afternoon
152,1mZzkp0IxV43hBxvdjbF94,0.495,0.725,7,-4.376,1,0.0308,0.202,1.49e-06,0.322,0.528,160.027,audio_features,1mZzkp0IxV43hBxvdjbF94,spotify:track:1mZzkp0IxV43hBxvdjbF94,https://api.spotify.com/v1/tracks/1mZzkp0IxV43hBxvdjbF94,https://api.spotify.com/v1/audio-analysis/1mZzkp0IxV43hBxvdjbF94,206587,3,Blame It on Texas
153,6I0PA5QPKqcAABpL6DbpBm,0.813,0.81,4,-4.944,0,0.113,0.0733,0,0.315,0.944,101.97,audio_features,6I0PA5QPKqcAABpL6DbpBm,spotify:track:6I0PA5QPKqcAABpL6DbpBm,https://api.spotify.com/v1/tracks/6I0PA5QPKqcAABpL6DbpBm,https://api.spotify.com/v1/audio-analysis/6I0PA5QPKqcAABpL6DbpBm,246600,4,Big Tex
154,4y9XOfmIkqeDYT7pnEj4Hi,0.746,0.849,7,-4.086,1,0.145,0.106,0,0.224,0.735,104.015,audio_features,4y9XOfmIkqeDYT7pnEj4Hi,spotify:track:4y9XOfmIkqeDYT7pnEj4Hi,https://api.spotify.com/v1/tracks/4y9XOfmIkqeDYT7pnEj4Hi,https://api.spotify.com/v1/audio-analysis/4y9XOfmIkqeDYT7pnEj4Hi,249627,4,I'm Still Here
155,2kc8CCriG7TpueeOzaLgZy,0.813,0.897,9,-3.993,1,0.135,0.00271,0,0.0622,0.831,114.946,audio_features,2kc8CCriG7TpueeOzaLgZy,spotify:track:2kc8CCriG7TpueeOzaLgZy,https://api.spotify.com/v1/tracks/2kc8CCriG7TpueeOzaLgZy,https://api.spotify.com/v1/audio-analysis/2kc8CCriG7TpueeOzaLgZy,196200,4,Take Her to the Country
156,0FTU41wXaOFFAd2anll4El,0.739,0.94,4,-4.743,0,0.0695,0.0331,0,0.108,0.868,112.977,audio_features,0FTU41wXaOFFAd2anll4El,spotify:track:0FTU41wXaOFFAd2anll4El,https://api.spotify.com/v1/tracks/0FTU41wXaOFFAd2anll4El,https://api.spotify.com/v1/audio-analysis/0FTU41wXaOFFAd2anll4El,169813,4,Whiskey River
157,7DW83LwnIaxGxdNCPHe169,0.562,0.796,4,-4.171,0,0.292,0.0332,2.09e-06,0.079,0.819,90.993,audio_features,7DW83LwnIaxGxdNCPHe169,spotify:track:7DW83LwnIaxGxdNCPHe169,https://api.spotify.com/v1/tracks/7DW83LwnIaxGxdNCPHe169,https://api.spotify.com/v1/audio-analysis/7DW83LwnIaxGxdNCPHe169,239947,4,Fists & Jager
158,6OxImLyEizaS4VhUwRo8vM,0.765,0.917,4,-3.768,0,0.154,0.192,0,0.2,0.963,85.007,audio_features,6OxImLyEizaS4VhUwRo8vM,spotify:track:6OxImLyEizaS4VhUwRo8vM,https://api.spotify.com/v1/tracks/6OxImLyEizaS4VhUwRo8vM,https://api.spotify.com/v1/audio-analysis/6OxImLyEizaS4VhUwRo8vM,214733,4,Back Home
159,2RZsEU6Xnkbe6nXgjLnNUX,0.675,0.756,9,-4.441,1,0.0503,0.485,0,0.107,0.929,135.976,audio_features,2RZsEU6Xnkbe6nXgjLnNUX,spotify:track:2RZsEU6Xnkbe6nXgjLnNUX,https://api.spotify.com/v1/tracks/2RZsEU6Xnkbe6nXgjLnNUX,https://api.spotify.com/v1/audio-analysis/2RZsEU6Xnkbe6nXgjLnNUX,214493,4,Long Black Train (feat. Danielle Davis)
160,1s1NRSPTOW5JJdhC07iYRv,0.863,0.92,8,-3.944,1,0.144,0.203,0,0.312,0.821,109.051,audio_features,1s1NRSPTOW5JJdhC07iYRv,spotify:track:1s1NRSPTOW5JJdhC07iYRv,https://api.spotify.com/v1/tracks/1s1NRSPTOW5JJdhC07iYRv,https://api.spotify.com/v1/audio-analysis/1s1NRSPTOW5JJdhC07iYRv,213627,4,From the Country
161,5YlKIcx4k31FhYYXXsJzDU,0.569,0.769,2,-5.608,1,0.389,0.0897,0,0.441,0.635,92.075,audio_features,5YlKIcx4k31FhYYXXsJzDU,spotify:track:5YlKIcx4k31FhYYXXsJzDU,https://api.spotify.com/v1/tracks/5YlKIcx4k31FhYYXXsJzDU,https://api.spotify.com/v1/audio-analysis/5YlKIcx4k31FhYYXXsJzDU,263747,4,Out of Control (feat. E-40)
162,2xoRpedi116j8tBtUI2d0I,0.967,0.706,6,-3.659,0,0.112,0.0935,0,0.0895,0.846,110.025,audio_features,2xoRpedi116j8tBtUI2d0I,spotify:track:2xoRpedi116j8tBtUI2d0I,https://api.spotify.com/v1/tracks/2xoRpedi116j8tBtUI2d0I,https://api.spotify.com/v1/audio-analysis/2xoRpedi116j8tBtUI2d0I,192547,4,Mission Impossible
163,20gfkK1KJAcBuV5M67hg3X,0.649,0.797,10,-4.187,0,0.0869,0.0281,0,0.289,0.679,91.828,audio_features,20gfkK1KJAcBuV5M67hg3X,spotify:track:20gfkK1KJAcBuV5M67hg3X,https://api.spotify.com/v1/tracks/20gfkK1KJAcBuV5M67hg3X,https://api.spotify.com/v1/audio-analysis/20gfkK1KJAcBuV5M67hg3X,243173,4,Green V
164,2Ens3ruftfEQTLV3iTh20F,0.735,0.855,5,-4.591,1,0.0688,0.0454,0,0.27,0.731,109.984,audio_features,2Ens3ruftfEQTLV3iTh20F,spotify:track:2Ens3ruftfEQTLV3iTh20F,https://api.spotify.com/v1/tracks/2Ens3ruftfEQTLV3iTh20F,https://api.spotify.com/v1/audio-analysis/2Ens3ruftfEQTLV3iTh20F,209493,4,Mud in the Club
165,1TK40O15Lh9kzNpMN4ievP,0.714,0.867,4,-4.104,0,0.348,0.464,0,0.0955,0.755,159.056,audio_features,1TK40O15Lh9kzNpMN4ievP,spotify:track:1TK40O15Lh9kzNpMN4ievP,https://api.spotify.com/v1/tracks/1TK40O15Lh9kzNpMN4ievP,https://api.spotify.com/v1/audio-analysis/1TK40O15Lh9kzNpMN4ievP,232187,4,Devil in His Bottle
166,7FI0XVoLa78hyGPTt2Ml5D,0.621,0.844,5,-4.511,0,0.116,0.332,0,0.389,0.666,146.209,audio_features,7FI0XVoLa78hyGPTt2Ml5D,spotify:track:7FI0XVoLa78hyGPTt2Ml5D,https://api.spotify.com/v1/tracks/7FI0XVoLa78hyGPTt2Ml5D,https://api.spotify.com/v1/audio-analysis/7FI0XVoLa78hyGPTt2Ml5D,198987,4,Saturday Afternoon (feat. Sunny Ledfurd)
167,2Y44AUX7sfLikHhsm8FRKS,0.495,0.725,7,-4.376,1,0.0308,0.202,1.49e-06,0.322,0.528,160.027,audio_features,2Y44AUX7sfLikHhsm8FRKS,spotify:track:2Y44AUX7sfLikHhsm8FRKS,https://api.spotify.com/v1/tracks/2Y44AUX7sfLikHhsm8FRKS,https://api.spotify.com/v1/audio-analysis/2Y44AUX7sfLikHhsm8FRKS,206587,3,Blame It on Texas
168,6sR1PIIxIDsjlwGbTI5RML,0.813,0.81,4,-4.944,0,0.113,0.0733,0,0.315,0.944,101.97,audio_features,6sR1PIIxIDsjlwGbTI5RML,spotify:track:6sR1PIIxIDsjlwGbTI5RML,https://api.spotify.com/v1/tracks/6sR1PIIxIDsjlwGbTI5RML,https://api.spotify.com/v1/audio-analysis/6sR1PIIxIDsjlwGbTI5RML,246600,4,Big Tex
169,28rkhPxTcWiUqhIjc42cSn,0.746,0.849,7,-4.086,1,0.145,0.106,0,0.224,0.735,104.015,audio_features,28rkhPxTcWiUqhIjc42cSn,spotify:track:28rkhPxTcWiUqhIjc42cSn,https://api.spotify.com/v1/tracks/28rkhPxTcWiUqhIjc42cSn,https://api.spotify.com/v1/audio-analysis/28rkhPxTcWiUqhIjc42cSn,249627,4,I'm Still Here
170,0ulA65BEoghpg413L0T8xo,0.813,0.897,9,-3.993,1,0.135,0.00271,0,0.0622,0.831,114.946,audio_features,0ulA65BEoghpg413L0T8xo,spotify:track:0ulA65BEoghpg413L0T8xo,https://api.spotify.com/v1/tracks/0ulA65BEoghpg413L0T8xo,https://api.spotify.com/v1/audio-analysis/0ulA65BEoghpg413L0T8xo,196200,4,Take Her to the Country
171,4VJapkzRrBbrMd8bhkigru,0.739,0.94,4,-4.743,0,0.0695,0.0331,0,0.108,0.868,112.977,audio_features,4VJapkzRrBbrMd8bhkigru,spotify:track:4VJapkzRrBbrMd8bhkigru,https://api.spotify.com/v1/tracks/4VJapkzRrBbrMd8bhkigru,https://api.spotify.com/v1/audio-analysis/4VJapkzRrBbrMd8bhkigru,169813,4,Whiskey River
172,0sfOXPg1qXACQZ9GxlzTFF,0.562,0.796,4,-4.171,0,0.292,0.0332,2.09e-06,0.079,0.819,90.993,audio_features,0sfOXPg1qXACQZ9GxlzTFF,spotify:track:0sfOXPg1qXACQZ9GxlzTFF,https://api.spotify.com/v1/tracks/0sfOXPg1qXACQZ9GxlzTFF,https://api.spotify.com/v1/audio-analysis/0sfOXPg1qXACQZ9GxlzTFF,239947,4,Fists & Jager
173,6HFy4Ok2itfVvfL4pnPfpS,0.765,0.917,4,-3.768,0,0.154,0.192,0,0.2,0.963,85.007,audio_features,6HFy4Ok2itfVvfL4pnPfpS,spotify:track:6HFy4Ok2itfVvfL4pnPfpS,https://api.spotify.com/v1/tracks/6HFy4Ok2itfVvfL4pnPfpS,https://api.spotify.com/v1/audio-analysis/6HFy4Ok2itfVvfL4pnPfpS,214733,4,Back Home
174,4SGC0N6n2ytdN5MMYN1WJL,0.675,0.756,9,-4.441,1,0.0503,0.485,0,0.107,0.929,135.976,audio_features,4SGC0N6n2ytdN5MMYN1WJL,spotify:track:4SGC0N6n2ytdN5MMYN1WJL,https://api.spotify.com/v1/tracks/4SGC0N6n2ytdN5MMYN1WJL,https://api.spotify.com/v1/audio-analysis/4SGC0N6n2ytdN5MMYN1WJL,214493,4,Long Black Train (feat. Danielle Davis)
175,48XmDKb0k1cEB9yJ2SRfdD,0.863,0.92,8,-3.944,1,0.144,0.203,0,0.312,0.821,109.051,audio_features,48XmDKb0k1cEB9yJ2SRfdD,spotify:track:48XmDKb0k1cEB9yJ2SRfdD,https://api.spotify.com/v1/tracks/48XmDKb0k1cEB9yJ2SRfdD,https://api.spotify.com/v1/audio-analysis/48XmDKb0k1cEB9yJ2SRfdD,213627,4,From the Country
176,24NLhBKlF69WNLp3Vqw3od,0.569,0.769,2,-5.608,1,0.389,0.0897,0,0.441,0.635,92.075,audio_features,24NLhBKlF69WNLp3Vqw3od,spotify:track:24NLhBKlF69WNLp3Vqw3od,https://api.spotify.com/v1/tracks/24NLhBKlF69WNLp3Vqw3od,https://api.spotify.com/v1/audio-analysis/24NLhBKlF69WNLp3Vqw3od,263747,4,Out of Control (feat. E-40)
177,76XZBBAJvmrr9VISASunri,0.967,0.706,6,-3.659,0,0.112,0.0935,0,0.0895,0.846,110.025,audio_features,76XZBBAJvmrr9VISASunri,spotify:track:76XZBBAJvmrr9VISASunri,https://api.spotify.com/v1/tracks/76XZBBAJvmrr9VISASunri,https://api.spotify.com/v1/audio-analysis/76XZBBAJvmrr9VISASunri,192547,4,Mission Impossible
178,1FUHRK3MVFOjfnWomBXlxx,0.649,0.797,10,-4.187,0,0.0869,0.0281,0,0.289,0.679,91.828,audio_features,1FUHRK3MVFOjfnWomBXlxx,spotify:track:1FUHRK3MVFOjfnWomBXlxx,https://api.spotify.com/v1/tracks/1FUHRK3MVFOjfnWomBXlxx,https://api.spotify.com/v1/audio-analysis/1FUHRK3MVFOjfnWomBXlxx,243173,4,Green V
179,3bGFJpfD7VDBPAkCR7rqRg,0.735,0.855,5,-4.591,1,0.0688,0.0454,0,0.27,0.731,109.984,audio_features,3bGFJpfD7VDBPAkCR7rqRg,spotify:track:3bGFJpfD7VDBPAkCR7rqRg,https://api.spotify.com/v1/tracks/3bGFJpfD7VDBPAkCR7rqRg,https://api.spotify.com/v1/audio-analysis/3bGFJpfD7VDBPAkCR7rqRg,209493,4,Mud in the Club
180,6CvRpg6YVdgtesV3dhZacr,0.714,0.867,4,-4.104,0,0.348,0.464,0,0.0955,0.755,159.056,audio_features,6CvRpg6YVdgtesV3dhZacr,spotify:track:6CvRpg6YVdgtesV3dhZacr,https://api.spotify.com/v1/tracks/6CvRpg6YVdgtesV3dhZacr,https://api.spotify.com/v1/audio-analysis/6CvRpg6YVdgtesV3dhZacr,232187,4,Devil in His Bottle
181,5DRFxJGHUQsAQcEGhF9N15,0.621,0.844,5,-4.511,0,0.116,0.332,0,0.389,0.666,146.209,audio_features,5DRFxJGHUQsAQcEGhF9N15,spotify:track:5DRFxJGHUQsAQcEGhF9N15,https://api.spotify.com/v1/tracks/5DRFxJGHUQsAQcEGhF9N15,https://api.spotify.com/v1/audio-analysis/5DRFxJGHUQsAQcEGhF9N15,198987,4,Saturday Afternoon (feat. Sunny Ledfurd)
182,7zKSe2g1K3IYJTUfu1oQtE,0.495,0.725,7,-4.376,1,0.0308,0.202,1.49e-06,0.322,0.528,160.027,audio_features,7zKSe2g1K3IYJTUfu1oQtE,spotify:track:7zKSe2g1K3IYJTUfu1oQtE,https://api.spotify.com/v1/tracks/7zKSe2g1K3IYJTUfu1oQtE,https://api.spotify.com/v1/audio-analysis/7zKSe2g1K3IYJTUfu1oQtE,206587,3,Blame It on Texas
183,1FALc9E4HlYwQ2wiJ4v8nL,0.776,0.636,2,-9.235,1,0.0736,0.138,0.00192,0.101,0.598,99.998,audio_features,1FALc9E4HlYwQ2wiJ4v8nL,spotify:track:1FALc9E4HlYwQ2wiJ4v8nL,https://api.spotify.com/v1/tracks/1FALc9E4HlYwQ2wiJ4v8nL,https://api.spotify.com/v1/audio-analysis/1FALc9E4HlYwQ2wiJ4v8nL,204600,4,The Movement
184,3EeiHRzb7en0mXAeqWngJf,0.707,0.696,7,-8.034,1,0.134,0.398,0,0.0953,0.469,96.008,audio_features,3EeiHRzb7en0mXAeqWngJf,spotify:track:3EeiHRzb7en0mXAeqWngJf,https://api.spotify.com/v1/tracks/3EeiHRzb7en0mXAeqWngJf,https://api.spotify.com/v1/audio-analysis/3EeiHRzb7en0mXAeqWngJf,222253,4,Sweet Home California
185,6kfZehhqQl6UXVOrT5e6wx,0.89,0.724,8,-5.074,1,0.288,0.343,0,0.142,0.869,98.045,audio_features,6kfZehhqQl6UXVOrT5e6wx,spotify:track:6kfZehhqQl6UXVOrT5e6wx,https://api.spotify.com/v1/tracks/6kfZehhqQl6UXVOrT5e6wx,https://api.spotify.com/v1/audio-analysis/6kfZehhqQl6UXVOrT5e6wx,214107,4,Hometown
186,2WbFY3ugRW0ku2MGFPj6na,0.677,0.816,8,-8.429,1,0.355,0.684,0,0.406,0.894,171.983,audio_features,2WbFY3ugRW0ku2MGFPj6na,spotify:track:2WbFY3ugRW0ku2MGFPj6na,https://api.spotify.com/v1/tracks/2WbFY3ugRW0ku2MGFPj6na,https://api.spotify.com/v1/audio-analysis/2WbFY3ugRW0ku2MGFPj6na,238360,4,Cows Come Home
187,3jOcIMWqUf8ryG6U8zKYfk,0.719,0.526,9,-9.376,0,0.102,0.289,0,0.0861,0.439,82.936,audio_features,3jOcIMWqUf8ryG6U8zKYfk,spotify:track:3jOcIMWqUf8ryG6U8zKYfk,https://api.spotify.com/v1/tracks/3jOcIMWqUf8ryG6U8zKYfk,https://api.spotify.com/v1/audio-analysis/3jOcIMWqUf8ryG6U8zKYfk,280080,4,Moonshine
188,6kBEvwcx3Wq6L0kjwr0VG0,0.884,0.567,1,-6.334,1,0.244,0.428,0,0.111,0.945,99.987,audio_features,6kBEvwcx3Wq6L0kjwr0VG0,spotify:track:6kBEvwcx3Wq6L0kjwr0VG0,https://api.spotify.com/v1/tracks/6kBEvwcx3Wq6L0kjwr0VG0,https://api.spotify.com/v1/audio-analysis/6kBEvwcx3Wq6L0kjwr0VG0,234000,4,Hazard County
189,6nF9sBRiCg77SHvkBNTrjj,0.849,0.797,9,-5.666,1,0.0792,0.287,0,0.0667,0.955,86.988,audio_features,6nF9sBRiCg77SHvkBNTrjj,spotify:track:6nF9sBRiCg77SHvkBNTrjj,https://api.spotify.com/v1/tracks/6nF9sBRiCg77SHvkBNTrjj,https://api.spotify.com/v1/audio-analysis/6nF9sBRiCg77SHvkBNTrjj,256133,4,Tex for Mayor
190,13t6alEEki6wnCJ7fX91dC,0.646,0.613,0,-6.476,1,0.0367,0.276,1.01e-05,0.124,0.538,80.005,audio_features,13t6alEEki6wnCJ7fX91dC,spotify:track:13t6alEEki6wnCJ7fX91dC,https://api.spotify.com/v1/tracks/13t6alEEki6wnCJ7fX91dC,https://api.spotify.com/v1/audio-analysis/13t6alEEki6wnCJ7fX91dC,289653,4,If I Walk Away
191,2aFnqU9i6XIQ0WSLLhaiyP,0.79,0.555,1,-6.562,1,0.113,0.0174,0,0.3,0.732,90.005,audio_features,2aFnqU9i6XIQ0WSLLhaiyP,spotify:track:2aFnqU9i6XIQ0WSLLhaiyP,https://api.spotify.com/v1/tracks/2aFnqU9i6XIQ0WSLLhaiyP,https://api.spotify.com/v1/audio-analysis/2aFnqU9i6XIQ0WSLLhaiyP,233840,4,Big Riggin'
192,40o2GoKpXuUyXl70rwXNyN,0.855,0.791,9,-4.944,0,0.0742,0.538,6.8e-06,0.13,0.846,87.993,audio_features,40o2GoKpXuUyXl70rwXNyN,spotify:track:40o2GoKpXuUyXl70rwXNyN,https://api.spotify.com/v1/tracks/40o2GoKpXuUyXl70rwXNyN,https://api.spotify.com/v1/audio-analysis/40o2GoKpXuUyXl70rwXNyN,266387,4,California Hoedown
193,36FVSbnWNoNNbBHyXFsLIJ,0.876,0.881,7,-5.174,1,0.121,0.0517,0,0.0934,0.943,102.009,audio_features,36FVSbnWNoNNbBHyXFsLIJ,spotify:track:36FVSbnWNoNNbBHyXFsLIJ,https://api.spotify.com/v1/tracks/36FVSbnWNoNNbBHyXFsLIJ,https://api.spotify.com/v1/audio-analysis/36FVSbnWNoNNbBHyXFsLIJ,228160,4,Country Livin' (Backroads Remix)
194,30BNZQS1DGBwddS27RKh9M,0.909,0.631,11,-5.108,0,0.247,0.371,0,0.0358,0.718,89.99,audio_features,30BNZQS1DGBwddS27RKh9M,spotify:track:30BNZQS1DGBwddS27RKh9M,https://api.spotify.com/v1/tracks/30BNZQS1DGBwddS27RKh9M,https://api.spotify.com/v1/audio-analysis/30BNZQS1DGBwddS27RKh9M,259173,4,World in Flames
195,3YwbHKBtPSJPib3MmXwyV0,0.81,0.688,7,-6.636,1,0.204,0.0323,0,0.198,0.474,86.029,audio_features,3YwbHKBtPSJPib3MmXwyV0,spotify:track:3YwbHKBtPSJPib3MmXwyV0,https://api.spotify.com/v1/tracks/3YwbHKBtPSJPib3MmXwyV0,https://api.spotify.com/v1/audio-analysis/3YwbHKBtPSJPib3MmXwyV0,310027,4,Go Hard (Remix)
196,5JE1Tq5UgVyZIFSIHf1zEk,0.766,0.803,0,-5.936,1,0.163,0.208,0,0.19,0.557,97.004,audio_features,5JE1Tq5UgVyZIFSIHf1zEk,spotify:track:5JE1Tq5UgVyZIFSIHf1zEk,https://api.spotify.com/v1/tracks/5JE1Tq5UgVyZIFSIHf1zEk,https://api.spotify.com/v1/audio-analysis/5JE1Tq5UgVyZIFSIHf1zEk,278627,4,Aboard the Train
197,0VqXQENchCCtwBYPwaFeDB,0.511,0.757,6,-6.87,1,0.362,0.0643,0,0.105,0.737,103.981,audio_features,0VqXQENchCCtwBYPwaFeDB,spotify:track:0VqXQENchCCtwBYPwaFeDB,https://api.spotify.com/v1/tracks/0VqXQENchCCtwBYPwaFeDB,https://api.spotify.com/v1/audio-analysis/0VqXQENchCCtwBYPwaFeDB,224653,4,Talkin' Bout Me
198,5KD0xwTTNc33SzAVjCDg8V,0.812,0.522,7,-7.227,1,0.0338,0.0695,0,0.0715,0.699,95.114,audio_features,5KD0xwTTNc33SzAVjCDg8V,spotify:track:5KD0xwTTNc33SzAVjCDg8V,https://api.spotify.com/v1/tracks/5KD0xwTTNc33SzAVjCDg8V,https://api.spotify.com/v1/audio-analysis/5KD0xwTTNc33SzAVjCDg8V,234187,4,Letter
199,6rXdkI5uD4PWnEM0v6vpus,0.778,0.641,2,-9.26,1,0.0677,0.138,0.00139,0.103,0.622,100.007,audio_features,6rXdkI5uD4PWnEM0v6vpus,spotify:track:6rXdkI5uD4PWnEM0v6vpus,https://api.spotify.com/v1/tracks/6rXdkI5uD4PWnEM0v6vpus,https://api.spotify.com/v1/audio-analysis/6rXdkI5uD4PWnEM0v6vpus,202613,4,The Movement- Prohibition
200,29f2GZ3WYSiftk6jpSo0pc,0.705,0.699,7,-8.08,1,0.126,0.361,0,0.0993,0.458,96.044,audio_features,29f2GZ3WYSiftk6jpSo0pc,spotify:track:29f2GZ3WYSiftk6jpSo0pc,https://api.spotify.com/v1/tracks/29f2GZ3WYSiftk6jpSo0pc,https://api.spotify.com/v1/audio-analysis/29f2GZ3WYSiftk6jpSo0pc,220267,4,Sweet Home California
201,25v0TBK7lqke0a0lOeMTEi,0.891,0.745,10,-5.095,0,0.287,0.325,0,0.171,0.883,98.036,audio_features,25v0TBK7lqke0a0lOeMTEi,spotify:track:25v0TBK7lqke0a0lOeMTEi,https://api.spotify.com/v1/tracks/25v0TBK7lqke0a0lOeMTEi,https://api.spotify.com/v1/audio-analysis/25v0TBK7lqke0a0lOeMTEi,212107,4,Hometown
202,13uJNgrF3KpwreYAQcY79l,0.674,0.814,8,-8.435,1,0.362,0.69,0,0.466,0.884,172.03,audio_features,13uJNgrF3KpwreYAQcY79l,spotify:track:13uJNgrF3KpwreYAQcY79l,https://api.spotify.com/v1/tracks/13uJNgrF3KpwreYAQcY79l,https://api.spotify.com/v1/audio-analysis/13uJNgrF3KpwreYAQcY79l,236373,4,Cows Come Home
203,1uNANa9EjOzVKAiEMFkbAb,0.666,0.512,9,-9.386,0,0.116,0.259,0,0.101,0.421,82.798,audio_features,1uNANa9EjOzVKAiEMFkbAb,spotify:track:1uNANa9EjOzVKAiEMFkbAb,https://api.spotify.com/v1/tracks/1uNANa9EjOzVKAiEMFkbAb,https://api.spotify.com/v1/audio-analysis/1uNANa9EjOzVKAiEMFkbAb,278093,4,Moonshine
204,1n1TR3W2AOdrqR7Zz4Zncg,0.881,0.574,1,-6.352,1,0.229,0.434,0,0.103,0.944,100.004,audio_features,1n1TR3W2AOdrqR7Zz4Zncg,spotify:track:1n1TR3W2AOdrqR7Zz4Zncg,https://api.spotify.com/v1/tracks/1n1TR3W2AOdrqR7Zz4Zncg,https://api.spotify.com/v1/audio-analysis/1n1TR3W2AOdrqR7Zz4Zncg,232000,4,Hazard Country
205,6khVUFLztrzzyLGYYKYUtv,0.848,0.796,9,-5.686,1,0.0847,0.305,0,0.0663,0.948,86.985,audio_features,6khVUFLztrzzyLGYYKYUtv,spotify:track:6khVUFLztrzzyLGYYKYUtv,https://api.spotify.com/v1/tracks/6khVUFLztrzzyLGYYKYUtv,https://api.spotify.com/v1/audio-analysis/6khVUFLztrzzyLGYYKYUtv,254147,4,Tex For Mayor
206,4lhxYyBAOshYi8RJ9Jna6V,0.654,0.615,0,-6.474,1,0.0343,0.261,1.37e-05,0.232,0.503,79.983,audio_features,4lhxYyBAOshYi8RJ9Jna6V,spotify:track:4lhxYyBAOshYi8RJ9Jna6V,https://api.spotify.com/v1/tracks/4lhxYyBAOshYi8RJ9Jna6V,https://api.spotify.com/v1/audio-analysis/4lhxYyBAOshYi8RJ9Jna6V,287653,4,If I Walk Away
207,6xB3U9abe3ThRhNJEvWl0S,0.794,0.554,1,-6.527,1,0.141,0.0164,0,0.325,0.762,90.005,audio_features,6xB3U9abe3ThRhNJEvWl0S,spotify:track:6xB3U9abe3ThRhNJEvWl0S,https://api.spotify.com/v1/tracks/6xB3U9abe3ThRhNJEvWl0S,https://api.spotify.com/v1/audio-analysis/6xB3U9abe3ThRhNJEvWl0S,231853,4,Big Riggin
208,6gUgs0pylCMYOBlbQvb8MR,0.855,0.796,9,-4.943,0,0.0721,0.561,3.64e-06,0.104,0.859,87.996,audio_features,6gUgs0pylCMYOBlbQvb8MR,spotify:track:6gUgs0pylCMYOBlbQvb8MR,https://api.spotify.com/v1/tracks/6gUgs0pylCMYOBlbQvb8MR,https://api.spotify.com/v1/audio-analysis/6gUgs0pylCMYOBlbQvb8MR,264387,4,California Hoedown
209,1wdmv2tr9yf0mdMoYYQwUb,0.876,0.882,9,-5.19,0,0.121,0.0496,0,0.191,0.927,101.984,audio_features,1wdmv2tr9yf0mdMoYYQwUb,spotify:track:1wdmv2tr9yf0mdMoYYQwUb,https://api.spotify.com/v1/tracks/1wdmv2tr9yf0mdMoYYQwUb,https://api.spotify.com/v1/audio-analysis/1wdmv2tr9yf0mdMoYYQwUb,226173,4,Country Livin' - Backroads Mix
210,2OXOTppXClvbDle9gtqCWU,0.907,0.632,11,-5.124,0,0.25,0.393,0,0.0375,0.689,89.976,audio_features,2OXOTppXClvbDle9gtqCWU,spotify:track:2OXOTppXClvbDle9gtqCWU,https://api.spotify.com/v1/tracks/2OXOTppXClvbDle9gtqCWU,https://api.spotify.com/v1/audio-analysis/2OXOTppXClvbDle9gtqCWU,257187,4,World In Flames
